transaction_id,customer_id,amount,timestamp,location,merchant,merchant_category,fraud
T06377,C0638,4343.74,2026-08-07 21:18:00,Delhi,Reliance,Retail,0
T02267,C0227,6431.29,2026-08-07 21:18:00,Goa,Reliance,Retail,0
T05697,C0570,3464.45,2026-08-07 21:20:00,Delhi,Reliance,Retail,0
T06037,C0604,4571.2,2026-08-07 21:21:00,Bengaluru,Burger King,Restaurant,0
T01597,C0160,1045.25,2026-08-07 21:23:00,Delhi,Spar,Grocery,0
T08057,C0806,2610.82,2026-08-07 21:24:00,Pune,H&M,Apparel,0
T04627,C0463,1785.55,2026-08-07 21:25:00,Hyderabad,,Apparel,0
T07507,C0751,3501.91,2026-08-07 21:25:00,Bengaluru,Max,Apparel,0
T02207,C0221,1010.39,2026-08-07 21:25:00,Hyderabad,Amazon,E-commerce,0
T04247,C0425,3157.67,2026-08-07 21:25:00,Bengaluru,Zara,Apparel,0
T05877,C0588,927.17,2026-08-07 21:26:00,Bengaluru,Reliance,Retail,0
T04877,C0488,1264.12,2026-08-07 21:26:00,Chennai,H&M,Apparel,0
T09917,C0992,2936.1,2026-08-07 21:28:00,Goa,Reliance,Retail,0
T07107,C0711,1355.53,2026-08-07 21:28:00,Goa,Max,Apparel,0
T04167,C0417,3750.05,2026-08-07 21:30:00,Mumbai,Myntra,E-commerce,0
T08917,C0892,2504.97,2026-08-07 21:30:00,Kolkata,Big Chill,Restaurant,0
T07837,C0784,4251.84,2026-08-07 21:31:00,Pune,Spar,Grocery,0
T08767,C0877,4640.82,2026-08-07 21:31:00,,Reliance,Retail,0
T02667,C0267,875.89,2026-08-07 21:32:00,Chennai,Spar,Grocery,0
T06197,C0620,3010.04,2026-08-07 21:32:00,,Flipkart,E-commerce,0
T01807,C0181,3560.28,2026-08-07 21:33:00,Goa,Flipkart,E-commerce,0
T05647,C0565,934.37,2026-08-07 21:35:00,Bengaluru,Zara,Apparel,0
T03517,C0352,5717.29,2026-08-07 21:36:00,Pune,Burger King,Restaurant,0
T00037,C0004,2345.82,2026-08-07 21:38:00,Delhi,Flipkart,E-commerce,0
T05397,C0540,1734.46,2026-08-07 21:39:00,Pune,Burger King,Restaurant,0
T08547,C0855,2452.95,2026-08-07 21:39:00,Mumbai,Big Chill,Restaurant,0
T00407,C0041,5467.51,2026-08-07 21:40:00,Goa,Burger King,Restaurant,0
T09127,C0913,2176.76,2026-08-07 21:41:00,Pune,Myntra,E-commerce,0
T09397,C0940,953.78,2026-08-07 21:42:00,Pune,Big Chill,Restaurant,0
T03287,C0329,2178.58,2026-08-07 21:42:00,Hyderabad,Spar,Grocery,0
T03217,C0322,545.93,2026-08-07 21:47:00,Mumbai,Burger King,Restaurant,0
T05317,C0532,4464.21,2026-08-07 21:49:00,Bengaluru,Burger King,Restaurant,0
T06727,C0673,2365.13,2026-08-07 21:49:00,Kolkata,Burger King,Restaurant,0
T09027,C0903,3682.03,2026-08-07 21:50:00,Delhi,Burger King,Restaurant,0
T02657,C0266,2616.85,2026-08-07 21:50:00,Bengaluru,Myntra,E-commerce,0
T08367,C0837,4467.26,2026-08-07 21:50:00,Pune,,Restaurant,0
T09387,C0939,1368.13,2026-08-07 21:51:00,Kolkata,Flipkart,E-commerce,0
T05107,C0511,1111.96,2026-08-07 21:53:00,Chennai,Zara,Apparel,0
T08637,C0864,3570.85,2026-08-07 21:53:00,Chennai,Big Chill,Restaurant,0
T09587,C0959,2043.97,2026-08-07 21:55:00,Pune,Myntra,E-commerce,0
T02257,C0226,3340.73,2026-08-07 21:55:00,Hyderabad,,E-commerce,0
T05737,C0574,1970.71,2026-08-07 21:56:00,Goa,Myntra,E-commerce,0
T08787,C0879,1675.02,2026-08-07 21:57:00,Hyderabad,Reliance,Retail,0
T00627,C0063,816.31,2026-08-07 21:57:00,,Zara,Apparel,0
T06827,C0683,1881.31,2026-08-07 21:59:00,Delhi,Myntra,E-commerce,0
T09927,C0993,374.19,2026-08-07 22:00:00,Delhi,Reliance,Retail,0
T03927,C0393,4061.86,2026-08-07 22:02:00,Hyderabad,Myntra,E-commerce,0
T06077,C0608,760.71,2026-08-07 22:02:00,Mumbai,Amazon,E-commerce,0
T01337,C0134,3613.69,2026-08-07 22:05:00,Pune,Myntra,E-commerce,0
T07147,C0715,3234.11,2026-08-07 22:06:00,Chennai,Zara,Apparel,0
T00857,C0086,1541.29,2026-08-07 22:06:00,Pune,Spar,Grocery,0
T04547,C0455,3496.06,2026-08-07 22:07:00,Bengaluru,Flipkart,E-commerce,0
T02707,C0271,1784.39,2026-08-07 22:07:00,Bengaluru,Burger King,Restaurant,0
T02197,C0220,2806.67,2026-08-07 22:08:00,Mumbai,Big Chill,Restaurant,0
T05897,C0590,4610.36,2026-08-07 22:09:00,Chennai,H&M,Apparel,0
T03837,C0384,5333.56,2026-08-07 22:09:00,Kolkata,Amazon,E-commerce,0
T02027,C0203,2514.47,2026-08-07 22:09:00,Bengaluru,Burger King,Restaurant,0
T09807,C0981,2641.69,2026-08-07 22:10:00,Bengaluru,Spar,Grocery,0
T05777,C0578,573.1,2026-08-07 22:12:00,Kolkata,Zara,Apparel,0
T04597,C0460,4616.28,2026-08-07 22:15:00,,Burger King,Restaurant,0
T06497,C0650,7193.99,2026-08-07 22:17:00,Pune,Myntra,E-commerce,0
T02417,C0242,2745.33,2026-08-07 22:20:00,Bengaluru,H&M,Apparel,0
T07237,C0724,2651.97,2026-08-07 22:21:00,Goa,Spar,Grocery,0
T08497,C0850,1193.49,2026-08-07 22:21:00,Goa,Reliance,Retail,0
T09867,C0987,691.65,2026-08-07 22:22:00,Mumbai,Spar,Grocery,0
T07677,C0768,864.86,2026-08-07 22:23:00,Bengaluru,Zara,Apparel,0
T09607,C0961,3765.59,2026-08-07 22:23:00,Delhi,Burger King,Restaurant,0
T08007,C0801,3005.06,2026-08-07 22:24:00,Mumbai,Burger King,Restaurant,0
T02907,C0291,2962.56,2026-08-07 22:24:00,Hyderabad,Max,Apparel,0
T09207,C0921,5886.47,2026-08-07 22:24:00,Pune,Big Chill,Restaurant,0
T00117,C0012,5566.88,2026-08-07 22:26:00,Pune,Zara,Apparel,0
T08677,C0868,1886.08,2026-08-07 22:27:00,,Myntra,E-commerce,0
T04037,C0404,3405.99,2026-08-07 22:27:00,Chennai,Flipkart,E-commerce,0
T03477,C0348,447.03,2026-08-07 22:27:00,Goa,Spar,Grocery,0
T01827,C0183,1899.63,2026-08-07 22:28:00,Kolkata,Flipkart,E-commerce,0
T01197,C0120,2570.72,2026-08-07 22:29:00,Delhi,Burger King,Restaurant,0
T03497,C0350,4321.65,2026-08-07 22:30:00,Kolkata,Burger King,Restaurant,0
T07997,C0800,2455.21,2026-08-07 22:30:00,Pune,Spar,Grocery,0
T04677,C0468,1694.08,2026-08-07 22:31:00,Pune,Burger King,Restaurant,0
T07517,C0752,1167.35,2026-08-07 22:32:00,Bengaluru,Zara,Apparel,0
T08857,C0886,1515.48,2026-08-07 22:34:00,Mumbai,Reliance,Retail,0
T01347,C0135,604.79,2026-08-07 22:35:00,Hyderabad,Burger King,Restaurant,0
T05407,C0541,2888.79,2026-08-07 22:36:00,Goa,Burger King,Restaurant,0
T03137,C0314,5447.75,2026-08-07 22:36:00,,H&M,Apparel,0
T09247,C0925,3536.98,2026-08-07 22:39:00,Mumbai,H&M,Apparel,0
T02787,C0279,1845.05,2026-08-07 22:40:00,Pune,Flipkart,E-commerce,0
T01997,C0200,2037.27,2026-08-07 22:41:00,Pune,Myntra,E-commerce,0
T05997,C0600,2724.03,2026-08-07 22:41:00,Chennai,Max,Apparel,0
T01977,C0198,4749.43,2026-08-07 22:42:00,Goa,Amazon,E-commerce,0
T03747,C0375,1254.94,2026-08-07 22:45:00,Kolkata,Zara,Apparel,0
T08187,C0819,3413.78,2026-08-07 22:46:00,Pune,Flipkart,E-commerce,0
T05167,C0517,1646.25,2026-08-07 22:47:00,Mumbai,Max,Apparel,0
T00327,C0033,5316.98,2026-08-07 22:48:00,Kolkata,Zara,Apparel,0
T06237,C0624,3448.01,2026-08-07 22:49:00,Pune,Amazon,E-commerce,0
T00237,C0024,6623.74,2026-08-07 22:50:00,Bengaluru,Flipkart,E-commerce,0
T08697,C0870,2864.93,2026-08-07 22:54:00,Chennai,Max,Apparel,0
T06937,C0694,2455.88,2026-08-07 22:54:00,Mumbai,Burger King,Restaurant,0
T01507,C0151,1989.97,2026-08-07 22:54:00,Delhi,Myntra,E-commerce,0
T08567,C0857,2481.04,2026-08-07 22:55:00,Delhi,Spar,Grocery,0
T07707,C0771,4024.08,2026-08-07 22:56:00,Chennai,Burger King,Restaurant,0
T08627,C0863,3454.89,2026-08-07 22:56:00,Mumbai,Big Chill,Restaurant,0
T01927,C0193,3165.73,2026-08-07 22:56:00,Mumbai,Big Chill,Restaurant,0
T05127,C0513,1943.22,2026-08-07 22:58:00,Chennai,Amazon,E-commerce,0
T06337,C0634,609.11,2026-08-07 22:58:00,Pune,H&M,Apparel,0
T03157,C0316,1672.13,2026-08-07 22:58:00,Hyderabad,Amazon,E-commerce,0
T04018,C0402,2364.1,2026-08-08 08:00:00,Goa,Amazon,E-commerce,0
T09948,C0995,1084.07,2026-08-08 08:00:00,Bengaluru,Big Chill,Restaurant,0
T03048,C0305,831.22,2026-08-08 08:01:00,Goa,Max,Apparel,0
T02978,C0298,4267.14,2026-08-08 08:03:00,Bengaluru,Max,Apparel,0
T09318,C0932,3034.79,2026-08-08 08:03:00,Kolkata,Reliance,Retail,0
T08258,C0826,2186.25,2026-08-08 08:03:00,Bengaluru,Zara,Apparel,0
T03808,C0381,1252.32,2026-08-08 08:05:00,Pune,Big Chill,Restaurant,0
T06638,C0664,3826.56,2026-08-08 08:05:00,Pune,Big Chill,Restaurant,0
T01108,C0111,2471.75,2026-08-08 08:06:00,Delhi,,Restaurant,0
T07978,C0798,1399.07,2026-08-08 08:06:00,Goa,Reliance,Retail,0
T03398,C0340,5308.84,2026-08-08 08:08:00,Bengaluru,Reliance,Retail,0
T04198,C0420,451.78,2026-08-08 08:08:00,Goa,Max,Apparel,0
T06208,C0621,1535.03,2026-08-08 08:09:00,Mumbai,Burger King,Restaurant,0
T05748,C0575,4954.19,2026-08-08 08:11:00,Bengaluru,Max,Apparel,0
T03018,C0302,1349.4,2026-08-08 08:12:00,Kolkata,Flipkart,E-commerce,0
T07608,C0761,2217.17,2026-08-08 08:12:00,Hyderabad,Spar,Grocery,0
T09968,C0997,3024.0,2026-08-08 08:13:00,Hyderabad,Burger King,Restaurant,0
T06578,C0658,556.63,2026-08-08 08:15:00,Kolkata,Big Chill,Restaurant,0
T05378,C0538,3031.42,2026-08-08 08:18:00,Delhi,Spar,Grocery,0
T00698,C0070,1594.21,2026-08-08 08:19:00,Chennai,Max,Apparel,0
T06698,C0670,4084.65,2026-08-08 08:19:00,Pune,Amazon,E-commerce,0
T02248,C0225,4877.12,2026-08-08 08:19:00,Pune,Max,Apparel,0
T07698,C0770,5176.15,2026-08-08 08:19:00,Kolkata,Myntra,E-commerce,0
T02168,C0217,2952.56,2026-08-08 08:19:00,Hyderabad,Reliance,Retail,0
T09788,C0979,3877.18,2026-08-08 08:21:00,Pune,Reliance,Retail,0
T09608,C0961,5149.6,2026-08-08 08:21:00,Delhi,Burger King,Restaurant,0
T07048,C0705,1021.04,2026-08-08 08:22:00,Kolkata,Burger King,Restaurant,0
T02568,C0257,3742.77,2026-08-08 08:23:00,Hyderabad,Reliance,Retail,0
T06748,C0675,615.11,2026-08-08 08:24:00,Kolkata,Max,Apparel,0
T08238,C0824,5390.1,2026-08-08 08:25:00,Goa,Reliance,Retail,0
T01998,C0200,2627.83,2026-08-08 08:26:00,Pune,Big Chill,Restaurant,0
T00858,C0086,2618.16,2026-08-08 08:26:00,Pune,Myntra,E-commerce,0
T02648,C0265,1276.82,2026-08-08 08:26:00,Delhi,Amazon,E-commerce,0
T08568,C0857,945.49,2026-08-08 08:26:00,Delhi,Spar,Grocery,0
T05048,C0505,1613.58,2026-08-08 08:26:00,Bengaluru,Myntra,E-commerce,0
T06708,C0671,1313.78,2026-08-08 08:26:00,Goa,Amazon,E-commerce,0
T06828,C0683,1610.61,2026-08-08 08:26:00,Delhi,,E-commerce,0
T02548,C0255,4252.41,2026-08-08 08:27:00,Bengaluru,Reliance,Retail,0
T07768,C0777,2261.62,2026-08-08 08:28:00,Chennai,Zara,Apparel,0
T07838,C0784,3526.05,2026-08-08 08:28:00,Pune,Spar,Grocery,0
T02008,C0201,870.95,2026-08-08 08:30:00,Goa,Myntra,E-commerce,0
T07468,C0747,1859.26,2026-08-08 08:32:00,Hyderabad,Amazon,E-commerce,0
T03578,C0358,3774.91,2026-08-08 08:32:00,,H&M,Apparel,0
T09368,C0937,6124.13,2026-08-08 08:32:00,Chennai,Flipkart,E-commerce,0
T00568,C0057,2585.9,2026-08-08 08:33:00,Mumbai,Myntra,E-commerce,0
T04368,C0437,3585.08,2026-08-08 08:35:00,Bengaluru,Spar,Grocery,0
T03528,C0353,5856.69,2026-08-08 08:35:00,Chennai,Myntra,E-commerce,0
T01458,C0146,5110.96,2026-08-08 08:38:00,Bengaluru,Zara,Apparel,0
T00718,C0072,1230.71,2026-08-08 08:38:00,Chennai,Spar,Grocery,0
T01578,C0158,1065.52,2026-08-08 08:39:00,Pune,Max,Apparel,0
T05848,C0585,3692.71,2026-08-08 08:41:00,Hyderabad,Reliance,Retail,0
T04378,C0438,1954.91,2026-08-08 08:41:00,,Amazon,E-commerce,0
T08398,C0840,714.15,2026-08-08 08:42:00,Delhi,H&M,Apparel,0
T02448,C0245,1143.61,2026-08-08 08:42:00,Mumbai,Spar,Grocery,0
T08228,C0823,5571.89,2026-08-08 08:43:00,Chennai,Max,Apparel,0
T03368,C0337,4156.69,2026-08-08 08:44:00,Delhi,Reliance,Retail,0
T06968,C0697,5247.34,2026-08-08 08:44:00,Chennai,Flipkart,E-commerce,0
T05488,C0549,1358.16,2026-08-08 08:46:00,Chennai,H&M,Apparel,0
T01848,C0185,5822.59,2026-08-08 08:47:00,Bengaluru,Big Chill,Restaurant,0
T01048,C0105,2802.79,2026-08-08 08:49:00,Kolkata,Burger King,Restaurant,0
T04668,C0467,752.53,2026-08-08 08:50:00,Chennai,Burger King,Restaurant,0
T07998,C0800,6701.24,2026-08-08 08:50:00,Pune,,Grocery,0
T05758,C0576,3268.62,2026-08-08 08:50:00,Chennai,Max,Apparel,0
T06068,C0607,2795.88,2026-08-08 08:50:00,Chennai,Max,Apparel,0
T00708,C0071,4050.31,2026-08-08 08:52:00,Delhi,Max,Apparel,0
T09508,C0951,4521.45,2026-08-08 08:53:00,Pune,Burger King,Restaurant,0
T09238,C0924,686.74,2026-08-08 08:53:00,Pune,Flipkart,E-commerce,0
T05568,C0557,933.47,2026-08-08 08:53:00,Bengaluru,Max,Apparel,0
T00738,C0074,4966.52,2026-08-08 08:56:00,Chennai,Max,Apparel,0
T04798,C0480,2845.32,2026-08-08 08:56:00,Pune,H&M,Apparel,0
T06858,C0686,2659.78,2026-08-08 08:57:00,Hyderabad,H&M,Apparel,0
T06058,C0606,7294.17,2026-08-08 08:57:00,Delhi,Max,Apparel,0
T09778,C0978,3109.62,2026-08-08 09:00:00,Delhi,Max,Apparel,0
T02698,C0270,2009.4,2026-08-08 09:00:00,Delhi,Reliance,Retail,0
T06538,C0654,2344.46,2026-08-08 09:01:00,Delhi,H&M,Apparel,0
T09698,C0970,917.71,2026-08-08 09:03:00,Bengaluru,Spar,Grocery,0
T00748,C0075,5279.15,2026-08-08 09:03:00,Goa,Big Chill,Restaurant,0
T05148,C0515,1791.3,2026-08-08 09:05:00,Mumbai,Myntra,E-commerce,0
T01148,C0115,2197.79,2026-08-08 09:06:00,Chennai,Reliance,Retail,0
T03508,C0351,3098.03,2026-08-08 09:08:00,Goa,Spar,Grocery,0
T09618,C0962,3449.7,2026-08-08 09:08:00,Hyderabad,H&M,Apparel,0
T06088,C0609,418.38,2026-08-08 09:09:00,Pune,,Restaurant,0
T09068,C0907,3082.47,2026-08-08 09:12:00,Kolkata,Max,Apparel,0
T03328,C0333,2418.21,2026-08-08 09:12:00,Mumbai,Zara,Apparel,0
T04328,C0433,4971.45,2026-08-08 09:13:00,Hyderabad,Big Chill,Restaurant,0
T00268,C0027,2136.01,2026-08-08 09:16:00,Goa,Flipkart,E-commerce,0
T05368,C0537,5393.74,2026-08-08 09:16:00,Mumbai,Spar,Grocery,0
T03038,C0304,4652.77,2026-08-08 09:17:00,Delhi,Max,Apparel,0
T05218,C0522,1812.34,2026-08-08 09:18:00,Hyderabad,Burger King,Restaurant,0
T01188,C0119,3294.59,2026-08-08 09:19:00,Bengaluru,Burger King,Restaurant,0
T03278,C0328,2775.0,2026-08-08 09:19:00,Delhi,Big Chill,Restaurant,0
T05508,C0551,1510.53,2026-08-08 09:21:00,Pune,Zara,Apparel,0
T01738,C0174,3455.15,2026-08-08 09:21:00,Mumbai,Flipkart,E-commerce,0
T07168,C0717,1076.28,2026-08-08 09:21:00,Chennai,Max,Apparel,0
T05788,C0579,2666.53,2026-08-08 09:21:00,Chennai,Reliance,Retail,0
T09768,C0977,4993.33,2026-08-08 09:21:00,Hyderabad,Spar,Grocery,0
T07528,C0753,6834.82,2026-08-08 09:22:00,Goa,H&M,Apparel,0
T08218,C0822,276.25,2026-08-08 09:25:00,Kolkata,Amazon,E-commerce,0
T05268,C0527,728.98,2026-08-08 09:25:00,Hyderabad,Spar,Grocery,0
T01328,C0133,5780.58,2026-08-08 09:27:00,Hyderabad,Burger King,Restaurant,0
T03248,C0325,3555.64,2026-08-08 09:27:00,Bengaluru,H&M,Apparel,0
T00008,C0001,441.4,2026-08-08 09:27:00,Mumbai,Myntra,E-commerce,0
T02878,C0288,3443.48,2026-08-08 09:28:00,Mumbai,Big Chill,Restaurant,0
T09578,C0958,1017.98,2026-08-08 09:29:00,Pune,Zara,Apparel,0
T07238,C0724,1947.6,2026-08-08 09:30:00,,Spar,Grocery,0
T04998,C0500,3287.04,2026-08-08 09:34:00,Hyderabad,Flipkart,E-commerce,0
T08088,C0809,2846.55,2026-08-08 09:36:00,Mumbai,Myntra,E-commerce,0
T01708,C0171,1383.32,2026-08-08 09:36:00,Hyderabad,Max,Apparel,0
T07688,C0769,724.9,2026-08-08 09:36:00,Goa,H&M,Apparel,0
T06598,C0660,2106.75,2026-08-08 09:36:00,Hyderabad,Myntra,E-commerce,0
T03428,C0343,2091.04,2026-08-08 09:37:00,Kolkata,Myntra,E-commerce,0
T02688,C0269,829.78,2026-08-08 09:38:00,Bengaluru,Amazon,E-commerce,0
T00628,C0063,1013.54,2026-08-08 09:39:00,Bengaluru,Zara,Apparel,0
T00278,C0028,1378.39,2026-08-08 09:40:00,,Myntra,E-commerce,0
T06548,C0655,1219.05,2026-08-08 09:40:00,Chennai,Flipkart,E-commerce,0
T09028,C0903,2696.92,2026-08-08 09:40:00,,Spar,Grocery,0
T01838,C0184,6580.89,2026-08-08 09:41:00,Goa,Spar,Grocery,0
T00688,C0069,3572.55,2026-08-08 09:41:00,Goa,Max,Apparel,0
T08718,C0872,632.69,2026-08-08 09:42:00,Goa,Amazon,E-commerce,0
T08338,C0834,2274.23,2026-08-08 09:42:00,Pune,Burger King,Restaurant,0
T01978,C0198,4883.0,2026-08-08 09:42:00,Goa,Spar,Grocery,0
T06498,C0650,7209.84,2026-08-08 09:42:00,Pune,Spar,Grocery,0
T08778,C0878,716.16,2026-08-08 09:43:00,Bengaluru,Burger King,Restaurant,0
T05838,C0584,3016.75,2026-08-08 09:44:00,Bengaluru,Burger King,Restaurant,0
T09558,C0956,2993.19,2026-08-08 09:44:00,Goa,Burger King,Restaurant,0
T02728,C0273,1206.44,2026-08-08 09:46:00,Hyderabad,Big Chill,Restaurant,0
T05948,C0595,848.03,2026-08-08 09:47:00,Mumbai,Max,Apparel,0
T01908,C0191,4769.17,2026-08-08 09:48:00,Mumbai,Flipkart,E-commerce,0
T03758,C0376,546.29,2026-08-08 09:49:00,Kolkata,Max,Apparel,0
T09898,C0990,1380.54,2026-08-08 09:50:00,Kolkata,Amazon,E-commerce,0
T09668,C0967,5070.93,2026-08-08 09:50:00,Mumbai,Spar,Grocery,0
T08858,C0886,1479.86,2026-08-08 09:50:00,Mumbai,Reliance,Retail,0
T01198,C0120,6820.95,2026-08-08 09:50:00,,Big Chill,Restaurant,0
T08318,C0832,2786.17,2026-08-08 09:50:00,Bengaluru,Flipkart,E-commerce,0
T00188,C0019,1432.41,2026-08-08 09:52:00,Bengaluru,,E-commerce,0
T08558,C0856,4093.23,2026-08-08 09:52:00,Hyderabad,Burger King,Restaurant,0
T06108,C0611,567.87,2026-08-08 09:52:00,Chennai,Flipkart,E-commerce,0
T01508,C0151,1625.12,2026-08-08 09:55:00,Delhi,Myntra,E-commerce,0
T06398,C0640,2475.13,2026-08-08 09:56:00,Kolkata,Reliance,Retail,0
T05818,C0582,5614.44,2026-08-08 09:56:00,Hyderabad,Big Chill,Restaurant,0
T04548,C0455,3224.21,2026-08-08 09:56:00,Bengaluru,Flipkart,E-commerce,0
T00448,C0045,2601.51,2026-08-08 09:57:00,Chennai,Burger King,Restaurant,0
T04728,C0473,1701.73,2026-08-08 09:58:00,Mumbai,Flipkart,E-commerce,0
T06328,C0633,3156.26,2026-08-08 09:58:00,Kolkata,H&M,Apparel,0
T09108,C0911,5269.3,2026-08-08 09:59:00,Delhi,Reliance,Retail,0
T05968,C0597,3774.63,2026-08-08 10:00:00,Delhi,Spar,Grocery,0
T09348,C0935,1628.03,2026-08-08 10:03:00,Goa,Reliance,Retail,0
T03458,C0346,1901.0,2026-08-08 10:06:00,Hyderabad,Max,Apparel,0
T08808,C0881,1598.99,2026-08-08 10:06:00,Kolkata,Flipkart,E-commerce,0
T06348,C0635,3945.92,2026-08-08 10:07:00,Hyderabad,Spar,Grocery,0
T07138,C0714,1128.73,2026-08-08 10:08:00,Bengaluru,Reliance,Retail,0
T07588,C0759,2360.43,2026-08-08 10:08:00,Hyderabad,Max,Apparel,0
T05868,C0587,2994.68,2026-08-08 10:10:00,Delhi,Flipkart,E-commerce,0
T07258,C0726,1872.23,2026-08-08 10:11:00,Kolkata,Burger King,Restaurant,0
T00498,C0050,3368.22,2026-08-08 10:12:00,Chennai,Amazon,E-commerce,0
T08138,C0814,4028.96,2026-08-08 10:13:00,Mumbai,Spar,Grocery,0
T07458,C0746,2340.74,2026-08-08 10:13:00,Goa,Big Chill,Restaurant,0
T04488,C0449,3805.85,2026-08-08 10:15:00,Mumbai,Burger King,Restaurant,0
T02948,C0295,1277.2,2026-08-08 10:16:00,Hyderabad,Big Chill,Restaurant,0
T03028,C0303,3634.9,2026-08-08 10:17:00,Bengaluru,Myntra,E-commerce,0
T07308,C0731,5555.12,2026-08-08 10:18:00,Hyderabad,Flipkart,E-commerce,0
T03678,C0368,6161.57,2026-08-08 10:18:00,Hyderabad,Zara,Apparel,0
T07348,C0735,1934.7,2026-08-08 10:19:00,Delhi,H&M,Apparel,0
T04468,C0447,3466.56,2026-08-08 10:21:00,Bengaluru,Zara,Apparel,0
T09658,C0966,2291.65,2026-08-08 10:22:00,Hyderabad,Burger King,Restaurant,0
T08108,C0811,3268.71,2026-08-08 10:22:00,Pune,Spar,Grocery,0
T08768,C0877,1703.68,2026-08-08 10:22:00,Kolkata,Zara,Apparel,0
T04708,C0471,6314.59,2026-08-08 10:23:00,Mumbai,Flipkart,E-commerce,0
T01298,C0130,4493.0,2026-08-08 10:25:00,Chennai,Max,Apparel,0
T07028,C0703,2539.86,2026-08-08 10:25:00,Kolkata,Spar,Grocery,0
T04748,C0475,5490.82,2026-08-08 10:26:00,Pune,Reliance,Retail,0
T02658,C0266,2604.99,2026-08-08 10:27:00,Bengaluru,Burger King,Restaurant,0
T09298,C0930,4725.42,2026-08-08 10:27:00,Bengaluru,Spar,Grocery,0
T01788,C0179,3413.06,2026-08-08 10:29:00,Bengaluru,Big Chill,Restaurant,0
T02228,C0223,1947.22,2026-08-08 10:29:00,,Amazon,E-commerce,0
T05918,C0592,1246.34,2026-08-08 10:29:00,Mumbai,Flipkart,E-commerce,0
T05188,C0519,3637.72,2026-08-08 10:30:00,Goa,Zara,Apparel,0
T00368,C0037,1926.28,2026-08-08 10:31:00,Delhi,Myntra,E-commerce,0
T05768,C0577,1368.73,2026-08-08 10:31:00,Pune,Big Chill,Restaurant,0
T05158,C0516,1036.46,2026-08-08 10:31:00,,Flipkart,E-commerce,0
T07088,C0709,1932.29,2026-08-08 10:32:00,Kolkata,Zara,Apparel,0
T05828,C0583,5822.89,2026-08-08 10:32:00,Chennai,Spar,Grocery,0
T05248,C0525,3346.17,2026-08-08 10:33:00,Hyderabad,Flipkart,E-commerce,0
T06018,C0602,2748.29,2026-08-08 10:33:00,Bengaluru,Zara,Apparel,0
T07368,C0737,3215.31,2026-08-08 10:34:00,Chennai,Burger King,Restaurant,0
T01208,C0121,4099.48,2026-08-08 10:34:00,Delhi,Amazon,E-commerce,0
T02018,C0202,4869.69,2026-08-08 10:35:00,Kolkata,Amazon,E-commerce,0
T02818,C0282,3014.29,2026-08-08 10:36:00,Goa,Reliance,Retail,0
T09648,C0965,3778.25,2026-08-08 10:37:00,Chennai,Zara,Apparel,0
T04848,C0485,5519.25,2026-08-08 10:37:00,,Spar,Grocery,0
T00258,C0026,1798.26,2026-08-08 10:38:00,Chennai,Max,Apparel,0
T06168,C0617,2966.43,2026-08-08 10:38:00,Delhi,Zara,Apparel,0
T04928,C0493,507.07,2026-08-08 10:38:00,Bengaluru,Big Chill,Restaurant,0
T09818,C0982,4632.72,2026-08-08 10:38:00,Pune,Max,Apparel,0
T01348,C0135,370.21,2026-08-08 10:39:00,Hyderabad,H&M,Apparel,0
T04638,C0464,1336.63,2026-08-08 10:39:00,Chennai,Max,Apparel,0
T03288,C0329,1064.24,2026-08-08 10:40:00,Hyderabad,Reliance,Retail,0
T04828,C0483,3425.32,2026-08-08 10:42:00,Pune,Spar,Grocery,0
T07478,C0748,924.12,2026-08-08 10:43:00,Bengaluru,Big Chill,Restaurant,0
T08028,C0803,538.15,2026-08-08 10:44:00,Delhi,Burger King,Restaurant,0
T03748,C0375,1492.93,2026-08-08 10:45:00,Kolkata,Big Chill,Restaurant,0
T02788,C0279,2284.93,2026-08-08 10:47:00,Pune,Flipkart,E-commerce,0
T01398,C0140,1950.2,2026-08-08 10:50:00,Mumbai,,Apparel,0
T04648,C0465,2689.84,2026-08-08 10:52:00,Chennai,Spar,Grocery,0
T01098,C0110,2887.2,2026-08-08 10:52:00,Delhi,Big Chill,Restaurant,0
T03698,C0370,2961.49,2026-08-08 10:52:00,Bengaluru,Max,Apparel,0
T00378,C0038,559.11,2026-08-08 10:53:00,Delhi,Amazon,E-commerce,0
T06228,C0623,674.42,2026-08-08 10:54:00,Hyderabad,Reliance,Retail,0
T01608,C0161,4332.14,2026-08-08 10:55:00,Mumbai,Reliance,Retail,0
T08928,C0893,2029.17,2026-08-08 10:55:00,Delhi,Big Chill,Restaurant,0
T09988,C0999,4769.37,2026-08-08 10:59:00,Kolkata,Myntra,E-commerce,0
T07078,C0708,2086.97,2026-08-08 11:00:00,Pune,,E-commerce,0
T09128,C0913,3065.6,2026-08-08 11:02:00,,Myntra,E-commerce,0
T08878,C0888,2929.59,2026-08-08 11:03:00,Mumbai,Big Chill,Restaurant,0
T07298,C0730,2206.19,2026-08-08 11:04:00,Delhi,H&M,Apparel,0
T09908,C0991,3378.99,2026-08-08 11:06:00,,H&M,Apparel,0
T05538,C0554,2197.72,2026-08-08 11:07:00,Chennai,Spar,Grocery,0
T09198,C0920,2553.28,2026-08-08 11:08:00,Chennai,Flipkart,E-commerce,0
